序号,位置,目标,扭矩,速度,电流,温度,电压,状态
0,2130,0,0,0,0,31,117,0,END
1,2130,0,0,0,0,31,117,0,END
2,2130,0,0,0,0,31,117,0,END
3,2130,0,0,0,0,31,117,0,END
4,2130,0,0,0,0,31,117,0,END
5,2130,0,0,0,0,31,117,0,END
6,2130,0,0,0,0,31,118,0,END
7,2130,0,0,0,0,31,117,0,END
8,2130,0,0,0,0,31,117,0,END
9,2130,0,0,0,0,31,117,0,END
10,2130,0,0,0,0,31,117,0,END
11,2130,0,0,0,0,31,117,0,END
12,2130,0,0,0,0,31,117,0,END
13,2130,0,0,0,0,31,117,0,END
14,2130,0,0,0,0,31,117,0,END
15,2130,0,0,0,0,31,117,0,END
16,2130,0,0,0,0,31,117,0,END
17,2130,0,0,0,0,31,117,0,END
18,2130,0,0,0,0,31,117,0,END
19,2130,0,0,0,0,31,117,0,END
20,2130,0,0,0,0,31,117,0,END
21,2130,0,0,0,0,31,117,0,END
22,2130,0,0,0,0,31,117,0,END
23,2130,0,0,0,0,31,118,0,END
24,2130,0,0,0,0,31,117,0,END
25,2130,0,0,0,0,31,117,0,END
26,2130,0,0,0,0,31,117,0,END
27,2130,0,0,0,0,31,117,0,END
28,2130,0,0,0,0,31,117,0,END
29,2130,0,0,0,0,31,117,0,END
30,2130,0,0,0,0,31,117,0,END
31,2130,0,0,0,0,31,117,0,END
32,2130,0,0,0,0,31,117,0,END
33,2130,0,0,0,0,31,117,0,END
34,2130,0,0,0,0,31,117,0,END
35,2130,0,0,0,0,31,117,0,END
36,2130,0,0,0,0,31,117,0,END
37,2130,0,0,0,0,31,117,0,END
38,2130,0,0,0,0,31,117,0,END
39,2130,0,0,0,0,31,117,0,END
40,2130,0,0,0,0,31,117,0,END
41,2130,0,0,0,0,31,117,0,END
42,2130,0,0,0,0,31,117,0,END
43,2130,0,0,0,0,31,117,0,END
44,2130,0,0,0,0,31,117,0,END
45,2130,0,0,0,0,31,117,0,END
46,2130,0,0,0,0,31,117,0,END
47,2130,0,0,0,0,31,117,0,END
48,2130,0,0,0,0,31,117,0,END
49,2130,0,0,0,0,31,117,0,END
50,2130,0,0,0,0,31,117,0,END
51,2130,0,0,0,0,31,117,0,END
52,2130,0,0,0,0,31,117,0,END
53,2130,0,0,0,0,31,117,0,END
54,2130,0,0,0,0,31,117,0,END
55,2130,0,0,0,0,31,117,0,END
56,2130,0,0,0,0,31,117,0,END
57,2130,0,0,0,0,31,117,0,END
58,2130,0,0,0,0,31,117,0,END
59,2130,0,0,0,0,31,117,0,END
60,2130,0,0,0,0,31,117,0,END
61,2130,0,0,0,0,31,117,0,END
62,2130,0,0,0,0,31,117,0,END
63,2130,0,0,0,0,31,117,0,END
64,2130,0,0,0,0,31,117,0,END
65,2130,0,0,0,0,31,117,0,END
66,2130,0,0,0,0,31,117,0,END
67,2130,0,0,0,0,31,117,0,END
68,2130,0,0,0,0,31,117,0,END
69,2130,0,0,0,0,31,117,0,END
70,2130,0,0,0,0,31,117,0,END
71,2130,0,0,0,0,31,117,0,END
72,2130,0,0,0,0,31,117,0,END
73,2130,0,0,0,0,31,117,0,END
74,2130,0,0,0,0,31,117,0,END
75,2130,0,0,0,0,31,117,0,END
76,2130,0,0,0,0,31,117,0,END
77,2130,0,0,0,0,31,117,0,END
78,2130,0,0,0,0,31,117,0,END
79,2130,0,0,0,0,31,117,0,END
80,2130,0,0,0,0,31,117,0,END
81,2130,0,0,0,0,31,118,0,END
82,2130,0,0,0,0,31,117,0,END
83,2130,0,0,0,0,31,117,0,END
84,2130,0,0,0,0,31,117,0,END
85,2130,0,0,0,0,31,117,0,END
86,2130,0,0,0,0,31,117,0,END
87,2130,0,0,0,0,31,117,0,END
88,2130,0,0,0,0,31,117,0,END
89,2130,0,0,0,0,31,117,0,END
90,2130,0,0,0,0,31,117,0,END
91,2130,0,0,0,0,31,117,0,END
92,2130,0,0,0,0,31,117,0,END
93,2130,0,0,0,0,31,117,0,END
94,2130,0,0,0,0,31,117,0,END
95,2130,0,0,0,0,31,117,0,END
96,2130,0,0,0,0,31,117,0,END
97,2130,0,0,0,0,31,117,0,END
98,2130,0,0,0,0,31,117,0,END
99,2130,0,0,0,0,31,117,0,END
100,2130,0,0,0,0,31,117,0,END
101,2130,0,0,0,0,31,117,0,END
102,2130,0,0,0,0,31,117,0,END
103,2130,0,0,0,0,31,117,0,END
104,2130,0,0,0,0,31,117,0,END
105,2130,0,0,0,0,31,117,0,END
106,2130,0,0,0,0,31,117,0,END
107,2130,0,0,0,0,31,117,0,END
108,2130,0,0,0,0,31,117,0,END
109,2130,0,0,0,0,31,117,0,END
110,2130,0,0,0,0,31,117,0,END
111,2130,0,0,0,0,31,117,0,END
112,2130,0,0,0,0,31,117,0,END
113,2130,0,0,0,0,31,117,0,END
114,2130,0,0,0,0,31,117,0,END
115,2130,0,0,0,0,31,117,0,END
116,2130,0,0,0,0,31,117,0,END
117,2130,0,0,0,0,31,117,0,END
118,2130,0,0,0,0,31,117,0,END
119,2130,0,0,0,0,31,117,0,END
120,2130,0,0,0,0,31,117,0,END
121,2130,0,0,0,0,31,117,0,END
122,2130,0,0,0,0,31,117,0,END
123,2130,0,0,0,0,31,117,0,END
124,2130,0,0,0,0,31,117,0,END
125,2130,0,0,0,0,31,117,0,END
126,2130,0,0,0,0,31,117,0,END
127,2130,0,0,0,0,31,117,0,END
128,2130,0,0,0,0,31,117,0,END
129,2130,0,0,0,0,31,117,0,END
130,2130,0,0,0,0,31,117,0,END
131,2130,0,0,0,0,31,117,0,END
132,2130,0,0,0,0,31,118,0,END
133,2130,0,0,0,0,31,117,0,END
134,2130,0,0,0,0,31,117,0,END
135,2130,0,0,0,0,31,117,0,END
136,2130,0,0,0,0,31,117,0,END
137,2130,0,0,0,0,31,117,0,END
138,2130,0,0,0,0,31,117,0,END
139,2130,0,0,0,0,31,117,0,END
140,2130,0,0,0,0,31,117,0,END
141,2130,0,0,0,0,31,117,0,END
142,2130,0,0,0,0,31,117,0,END
143,2130,0,0,0,0,31,117,0,END
144,2130,0,0,0,0,31,117,0,END
145,2130,0,0,0,0,31,117,0,END
146,2130,0,0,0,0,31,117,0,END
147,2130,0,0,0,0,31,117,0,END
148,2130,0,0,0,0,31,117,0,END
149,2130,0,0,0,1,31,117,0,END
150,2130,0,0,0,0,31,117,0,END
151,2130,0,0,0,0,31,117,0,END
152,2130,0,0,0,0,31,117,0,END
153,2130,0,0,0,0,31,117,0,END
154,2130,0,0,0,0,31,117,0,END
155,2130,0,0,0,0,31,117,0,END
156,2130,0,0,0,0,31,117,0,END
157,2130,0,0,0,0,31,117,0,END
158,2130,0,0,0,0,31,117,0,END
159,2130,0,0,0,0,31,117,0,END
160,2130,0,0,0,0,31,117,0,END
161,2130,0,0,0,0,31,117,0,END
162,2130,0,0,0,0,31,117,0,END
163,2130,0,0,0,0,31,117,0,END
164,2130,0,0,0,0,31,117,0,END
165,2130,0,0,0,0,31,117,0,END
166,2130,0,0,0,0,31,117,0,END
167,2130,0,0,0,0,31,117,0,END
168,2130,0,0,0,0,31,117,0,END
169,2130,0,0,0,0,31,117,0,END
170,2130,0,0,0,0,31,117,0,END
171,2130,0,0,0,0,31,117,0,END
172,2130,0,0,0,0,31,117,0,END
173,2130,0,0,0,0,31,117,0,END
174,2130,0,0,0,0,31,117,0,END
175,2130,0,0,0,0,31,117,0,END
176,2130,0,0,0,0,31,117,0,END
177,2130,0,0,0,0,31,117,0,END
178,2130,0,0,0,0,31,117,0,END
179,2130,0,0,0,0,31,117,0,END
180,2130,0,0,0,0,31,117,0,END
181,2130,0,0,0,0,31,117,0,END
182,2130,0,0,0,0,31,117,0,END
183,2130,0,0,0,0,31,117,0,END
184,2130,0,0,0,0,31,117,0,END
185,2130,0,0,0,0,31,117,0,END
186,2130,0,0,0,0,31,117,0,END
187,2130,0,0,0,0,31,117,0,END
188,2130,0,0,0,0,31,117,0,END
189,2130,0,0,0,0,31,117,0,END
190,2130,0,0,0,0,31,117,0,END
191,2130,0,0,0,0,31,117,0,END
192,2130,0,0,0,0,31,117,0,END
193,2130,0,0,0,0,31,117,0,END
194,2130,0,0,0,0,31,117,0,END
195,2130,0,0,0,0,31,117,0,END
196,2130,0,0,0,0,31,117,0,END
197,2130,0,0,0,0,31,117,0,END
198,2130,0,0,0,0,31,117,0,END
199,2130,0,0,0,0,31,117,0,END
200,2130,0,0,0,0,31,117,0,END
201,2130,0,0,0,0,31,117,0,END
202,2130,0,0,0,0,31,117,0,END
203,2130,0,0,0,0,31,117,0,END
204,2130,0,0,0,0,31,117,0,END
205,2130,0,0,0,0,31,117,0,END
206,2130,0,0,0,0,31,117,0,END
207,2130,0,0,0,0,31,118,0,END
208,2130,0,0,0,0,31,117,0,END
209,2130,0,0,0,0,31,117,0,END
210,2130,0,0,0,0,31,117,0,END
211,2130,0,0,0,0,31,117,0,END
212,2130,0,0,0,0,31,117,0,END
213,2130,0,0,0,0,31,117,0,END
214,2130,0,0,0,0,31,117,0,END
215,2130,0,0,0,0,31,117,0,END
216,2130,0,0,0,0,31,117,0,END
217,2130,0,0,0,0,31,117,0,END
218,2130,0,0,0,0,31,117,0,END
219,2130,0,0,0,0,31,117,0,END
220,2130,0,0,0,0,31,117,0,END
221,2130,0,0,0,0,31,117,0,END
222,2130,0,0,0,0,31,117,0,END
223,2130,0,0,0,0,31,117,0,END
224,2130,0,0,0,0,31,117,0,END
225,2130,0,0,0,0,31,117,0,END
226,2130,0,0,0,0,31,117,0,END
227,2130,0,0,0,0,31,117,0,END
228,2130,0,0,0,0,31,117,0,END
229,2130,0,0,0,0,31,117,0,END
230,2130,0,0,0,0,31,117,0,END
231,2130,0,0,0,0,31,117,0,END
232,2130,0,0,0,0,31,117,0,END
233,2130,0,0,0,0,31,117,0,END
234,2130,0,0,0,0,31,117,0,END
235,2130,0,0,0,0,31,117,0,END
236,2130,0,0,0,0,31,117,0,END
237,2130,0,0,0,0,31,117,0,END
238,2130,0,0,0,0,31,117,0,END
239,2130,0,0,0,0,31,117,0,END
240,2130,0,0,0,0,31,117,0,END
241,2130,0,0,0,0,31,117,0,END
242,2130,0,0,0,0,31,117,0,END
243,2130,0,0,0,0,31,117,0,END
244,2130,0,0,0,0,31,117,0,END
245,2130,0,0,0,0,31,117,0,END
246,2130,0,0,0,0,31,117,0,END
247,2130,0,0,0,0,31,117,0,END
248,2130,0,0,0,0,31,117,0,END
249,2130,0,0,0,0,31,117,0,END
250,2130,0,0,0,0,31,117,0,END
251,2130,0,0,0,0,31,117,0,END
252,2130,0,0,0,0,31,117,0,END
253,2130,0,0,0,0,31,117,0,END
254,2130,0,0,0,0,31,117,0,END
255,2130,0,0,0,0,31,117,0,END
256,2130,0,0,0,0,31,117,0,END
257,2130,0,0,0,0,31,117,0,END
258,2130,0,0,0,0,31,117,0,END
259,2130,0,0,0,0,31,117,0,END
260,2130,0,0,0,0,31,117,0,END
261,2130,0,0,0,0,31,117,0,END
262,2130,0,0,0,0,31,117,0,END
263,2130,0,0,0,0,31,117,0,END
264,2130,0,0,0,0,31,117,0,END
265,2130,0,0,0,0,31,117,0,END
266,2130,0,0,0,0,31,117,0,END
267,2130,0,0,0,0,31,117,0,END
268,2130,0,0,0,0,31,117,0,END
269,2130,0,0,0,0,31,117,0,END
270,2130,0,0,0,0,31,117,0,END
271,2130,0,0,0,0,31,117,0,END
272,2130,0,0,0,0,31,117,0,END
273,2130,0,0,0,0,31,117,0,END
274,2130,0,0,0,0,31,117,0,END
275,2130,0,0,0,0,31,117,0,END
276,2130,0,0,0,0,31,117,0,END
277,2130,0,0,0,0,31,117,0,END
278,2130,0,0,0,0,31,117,0,END
279,2130,0,0,0,0,31,117,0,END
280,2130,0,0,0,0,31,117,0,END
281,2130,0,0,0,0,31,117,0,END
282,2130,0,0,0,0,31,117,0,END
283,2130,0,0,0,0,31,117,0,END
284,2130,0,0,0,0,31,117,0,END
285,2130,0,0,0,0,31,117,0,END
286,2130,0,0,0,0,31,117,0,END
287,2130,0,0,0,0,31,117,0,END
288,2130,0,0,0,0,31,117,0,END
289,2130,0,0,0,0,31,117,0,END
290,2130,0,0,0,0,31,117,0,END
291,2130,0,0,0,0,31,117,0,END
292,2130,0,0,0,0,31,117,0,END
293,2130,0,0,0,0,31,117,0,END
294,2130,0,0,0,0,31,117,0,END
295,2130,0,0,0,0,31,117,0,END
296,2130,0,0,0,0,31,117,0,END
297,2130,0,0,0,0,31,117,0,END
298,2130,0,0,0,0,31,117,0,END
299,2130,0,0,0,0,31,117,0,END
300,2130,0,0,0,0,31,117,0,END
301,2130,0,0,0,0,31,117,0,END
302,2130,0,0,0,0,31,117,0,END
303,2130,0,0,0,0,31,117,0,END
304,2130,0,0,0,0,31,117,0,END
305,2130,0,0,0,0,31,117,0,END
306,2130,0,0,0,0,31,117,0,END
307,2130,0,0,0,0,31,117,0,END
308,2130,0,0,0,0,31,117,0,END
309,2130,0,0,0,0,31,117,0,END
310,2130,0,0,0,0,31,117,0,END
311,2130,0,0,0,0,31,117,0,END
312,2130,0,0,0,0,31,117,0,END
313,2130,0,0,0,0,31,117,0,END
314,2130,0,0,0,0,31,117,0,END
315,2130,0,0,0,0,31,117,0,END
316,2130,0,0,0,0,31,117,0,END
317,2130,0,0,0,0,31,117,0,END
318,2130,0,0,0,0,31,117,0,END
319,2130,0,0,0,0,31,117,0,END
320,2130,0,0,0,0,31,117,0,END
321,2130,0,0,0,0,31,117,0,END
322,2130,0,0,0,0,31,117,0,END
323,2130,0,0,0,0,31,117,0,END
324,2130,0,0,0,0,31,117,0,END
325,2130,0,0,0,0,31,118,0,END
326,2130,0,0,0,0,31,117,0,END
327,2130,0,0,0,0,31,117,0,END
328,2130,0,0,0,0,31,117,0,END
329,2130,0,0,0,0,31,117,0,END
330,2130,0,0,0,0,31,117,0,END
331,2130,0,0,0,0,31,117,0,END
332,2130,0,0,0,0,31,117,0,END
333,2130,0,0,0,0,31,117,0,END
334,2130,0,0,0,0,31,117,0,END
335,2130,0,0,0,0,31,117,0,END
336,2130,0,0,0,0,31,117,0,END
337,2130,0,0,0,0,31,117,0,END
338,2130,0,0,0,0,31,117,0,END
339,2130,0,0,0,0,31,117,0,END
340,2130,0,0,0,0,31,117,0,END
341,2130,0,0,0,0,31,117,0,END
342,2130,0,0,0,0,31,117,0,END
343,2130,0,0,0,0,31,117,0,END
344,2130,0,0,0,0,31,117,0,END
345,2130,0,0,0,0,31,118,0,END
346,2130,0,0,0,0,31,117,0,END
347,2130,0,0,0,0,31,117,0,END
348,2130,0,0,0,0,31,117,0,END
349,2130,0,0,0,0,31,117,0,END
350,2130,0,0,0,0,31,117,0,END
351,2130,0,0,0,0,31,117,0,END
352,2130,0,0,0,0,31,117,0,END
353,2130,0,0,0,0,31,117,0,END
354,2130,0,0,0,0,31,117,0,END
355,2130,0,0,0,0,31,117,0,END
356,2130,0,0,0,0,31,117,0,END
357,2130,0,0,0,0,31,117,0,END
358,2130,0,0,0,0,31,117,0,END
359,2130,0,0,0,0,31,117,0,END
360,2130,0,0,0,0,31,117,0,END
361,2130,0,0,0,0,31,117,0,END
362,2130,0,0,0,0,31,117,0,END
363,2130,0,0,0,0,31,117,0,END
364,2130,0,0,0,0,31,117,0,END
365,2130,0,0,0,0,31,117,0,END
366,2130,0,0,0,0,31,117,0,END
367,2130,0,0,0,0,31,117,0,END
368,2130,0,0,0,0,31,117,0,END
369,2130,0,0,0,0,31,117,0,END
370,2130,0,0,0,0,31,117,0,END
371,2130,0,0,0,0,31,117,0,END
372,2130,0,0,0,0,31,117,0,END
373,2130,0,0,0,0,31,117,0,END
374,2130,0,0,0,0,31,117,0,END
375,2130,0,0,0,0,31,117,0,END
376,2130,0,0,0,0,31,117,0,END
377,2130,0,0,0,0,31,117,0,END
378,2130,0,0,0,0,31,117,0,END
379,2130,0,0,0,0,31,117,0,END
380,2130,0,0,0,0,31,117,0,END
381,2130,0,0,0,0,31,117,0,END
382,2130,0,0,0,0,31,117,0,END
383,2130,0,0,0,0,31,117,0,END
384,2130,0,0,0,0,31,117,0,END
385,2130,0,0,0,0,31,117,0,END
386,2130,0,0,0,0,31,117,0,END
387,2130,0,0,0,0,31,117,0,END
388,2130,0,0,0,0,31,117,0,END
389,2130,0,0,0,0,31,117,0,END
390,2130,0,0,0,0,31,117,0,END
391,2130,0,0,0,0,31,117,0,END
392,2130,0,0,0,0,31,117,0,END
393,2130,0,0,0,0,31,117,0,END
394,2130,0,0,0,0,31,117,0,END
395,2130,0,0,0,0,31,117,0,END
396,2130,0,0,0,0,31,117,0,END
397,2130,0,0,0,0,31,117,0,END
398,2130,0,0,0,0,31,117,0,END
399,2130,0,0,0,0,31,117,0,END
400,2130,0,0,0,0,31,117,0,END
401,2130,0,0,0,0,31,117,0,END
402,2131,0,0,0,0,31,117,0,END
403,2131,0,0,0,0,31,117,0,END
404,2130,0,0,0,0,31,117,0,END
405,2130,0,0,0,0,31,117,0,END
406,2129,0,-20,0,0,31,117,0,END
407,2129,0,-20,0,0,31,117,0,END
408,2129,0,-20,0,1,31,117,0,END
409,2129,0,-20,0,0,31,117,0,END
410,2129,0,-20,0,0,31,117,0,END
411,2129,0,-20,0,0,31,117,0,END
412,2129,0,-20,0,0,31,117,0,END
413,2129,0,-20,0,0,31,117,0,END
414,2129,0,-20,0,0,31,117,0,END
415,2129,0,-20,0,0,31,117,0,END
416,2130,0,0,0,0,31,117,0,END
417,2130,0,0,0,0,31,117,0,END
418,2131,0,20,0,0,31,117,0,END
419,2131,0,20,0,0,31,117,0,END
420,2131,0,20,0,0,31,117,0,END
421,2131,0,20,0,0,31,117,0,END
422,2131,0,20,0,0,31,117,0,END
423,2131,0,20,0,0,31,117,0,END
424,2131,0,20,0,0,31,117,0,END
425,2131,0,20,0,0,31,117,0,END
426,2131,0,20,0,0,31,117,0,END
427,2130,0,20,0,0,31,117,0,END
428,2129,0,-20,-50,0,31,117,0,END
429,2129,0,-20,0,0,31,117,0,END
430,2129,0,-20,0,0,31,117,0,END
431,2129,0,-20,0,0,31,117,0,END
432,2129,0,-20,0,0,31,117,0,END
433,2129,0,-20,0,0,31,117,0,END
434,2129,0,-24,0,0,31,117,0,END
435,2129,0,-22,-50,0,31,117,0,END
436,2128,0,-24,0,0,31,117,0,END
437,2128,0,-22,-50,0,31,117,0,END
438,2128,0,-24,0,0,31,117,0,END
439,2128,0,-24,0,1,31,117,0,END
440,2128,0,-24,0,0,31,117,0,END
441,2128,0,-24,0,1,31,117,0,END
442,2128,0,-24,0,0,31,117,0,END
443,2129,0,-22,-50,1,31,117,0,END
444,2129,0,-19,50,0,31,117,0,END
445,2129,0,-20,0,0,31,117,0,END
446,2129,0,-25,-50,0,31,117,0,END
447,2129,0,-23,-50,1,31,117,0,END
448,2129,0,-20,0,0,31,117,0,END
449,2129,0,-20,0,0,31,117,0,END
450,2129,0,-20,0,0,31,117,0,END
451,2130,0,0,50,0,31,117,0,END
452,2130,0,0,0,0,31,117,0,END
453,2130,0,0,0,0,31,117,0,END
454,2130,0,-18,50,0,31,117,0,END
455,2130,0,0,50,0,31,117,0,END
456,2129,0,-20,0,0,31,117,0,END
457,2128,0,-23,-50,0,31,117,0,END
458,2128,0,-22,50,0,31,117,0,END
459,2128,0,-24,0,0,31,117,0,END
460,2128,0,-24,0,0,31,117,0,END
461,2128,0,-20,50,0,31,117,0,END
462,2128,0,-24,0,0,31,117,0,END
463,2128,0,-24,0,1,31,117,0,END
464,2128,0,-24,0,0,31,117,0,END
465,2128,0,-24,0,1,31,117,0,END
466,2128,0,-24,0,0,31,117,0,END
467,2128,0,-24,0,0,31,117,0,END
468,2128,0,-24,0,0,31,117,0,END
469,2128,0,-24,0,0,31,117,0,END
470,2127,0,-25,50,0,31,117,0,END
471,2128,0,-24,0,1,31,117,0,END
472,2128,0,-24,0,0,31,117,0,END
473,2128,0,-24,0,0,31,117,0,END
474,2128,0,-24,0,0,31,117,0,END
475,2128,0,-24,0,0,31,117,0,END
476,2128,0,-24,0,0,31,117,0,END
477,2128,0,-24,0,0,31,117,0,END
478,2128,0,-24,0,0,31,117,0,END
479,2128,0,-24,0,0,31,117,0,END
480,2128,0,-24,0,0,31,117,0,END
481,2128,0,-24,0,0,31,117,0,END
482,2128,0,-24,0,0,31,117,0,END
483,2128,0,-24,0,1,31,117,0,END
484,2128,0,-24,0,1,31,117,0,END
485,2128,0,-24,0,1,31,117,0,END
486,2128,0,-24,0,0,31,117,0,END
487,2128,0,-24,0,0,31,117,0,END
488,2128,0,-24,0,0,31,117,0,END
489,2128,0,-24,0,0,31,117,0,END
490,2128,0,-24,0,0,31,117,0,END
491,2128,0,-24,0,0,31,117,0,END
492,2128,0,-24,0,0,31,117,0,END
493,2128,0,-24,0,0,31,117,0,END
494,2128,0,-24,0,0,31,117,0,END
495,2128,0,-24,0,0,31,117,0,END
496,2128,0,-24,0,0,31,117,0,END
497,2128,0,-24,0,0,31,117,0,END
498,2128,0,-24,0,1,31,117,0,END
499,2128,0,-24,0,0,31,117,0,END
500,2128,0,-24,0,0,31,117,0,END
501,2128,0,-24,0,0,31,117,0,END
502,2128,0,-24,0,0,31,118,0,END
503,2128,0,-24,0,1,31,117,0,END
504,2128,0,-24,0,1,31,117,0,END
505,2128,0,-24,0,0,31,117,0,END
506,2128,0,-24,0,0,31,117,0,END
507,2128,0,-24,0,0,31,117,0,END
508,2128,0,-24,0,0,31,117,0,END
509,2128,0,-24,0,0,31,117,0,END
510,2128,0,-24,0,0,31,117,0,END
511,2128,0,-24,0,0,31,117,0,END
512,2128,0,-24,0,0,31,117,0,END
513,2128,0,-24,0,0,31,117,0,END
514,2128,0,-24,0,0,31,117,0,END
515,2128,0,-24,0,0,31,117,0,END
516,2128,0,-24,0,1,31,117,0,END
517,2128,0,-24,0,0,31,117,0,END
518,2128,0,-24,0,0,31,117,0,END
519,2128,0,-24,0,0,31,117,0,END
520,2128,0,-24,0,0,32,117,0,END
521,2128,0,-24,0,1,31,117,0,END
522,2128,0,-24,0,1,31,117,0,END
523,2128,0,-24,0,0,31,117,0,END
524,2128,0,-24,0,0,31,117,0,END
525,2130,0,0,50,0,31,117,0,END
526,2130,0,0,0,0,31,117,0,END
527,2130,0,0,0,0,31,117,0,END
528,2130,0,0,0,0,31,117,0,END
529,2130,0,0,0,0,31,117,0,END
530,2130,0,0,0,0,31,117,0,END
531,2130,0,0,0,0,31,117,0,END
532,2130,0,0,0,0,31,117,0,END
533,2130,0,0,0,0,31,117,0,END
534,2130,0,0,0,0,32,117,0,END
535,2130,0,0,0,0,31,117,0,END
536,2130,0,0,0,0,31,117,0,END
537,2130,0,0,0,0,31,117,0,END
538,2130,0,0,0,0,31,117,0,END
539,2130,0,0,0,0,31,117,0,END
540,2130,0,0,0,0,31,117,0,END
541,2130,0,0,0,0,31,117,0,END
542,2130,0,0,0,0,31,117,0,END
543,2130,0,0,0,0,31,117,0,END
544,2130,0,0,0,0,32,117,0,END
545,2130,0,0,0,0,31,117,0,END
546,2130,0,0,0,0,32,117,0,END
547,2130,0,0,0,0,32,117,0,END
548,2130,0,0,0,0,31,117,0,END
549,2130,0,0,0,0,31,117,0,END
550,2130,0,0,0,0,31,117,0,END
551,2130,0,0,0,0,32,117,0,END
552,2130,0,0,0,0,31,117,0,END
553,2130,0,0,0,0,32,117,0,END
554,2130,0,0,0,0,31,117,0,END
555,2130,0,0,0,0,31,117,0,END
556,2,2,0,0,0,32,117,0,END
557,2,2,0,0,0,32,117,0,END
558,2,2,0,0,0,32,117,0,END
559,2,2,0,0,0,32,117,0,END
560,2,2,0,0,0,32,117,0,END
561,2,2,0,0,0,32,117,0,END
562,2,2,0,0,0,32,117,0,END
563,2,2,0,0,0,32,117,0,END
564,2,2,0,0,0,32,117,0,END
565,2,2,0,0,0,32,117,0,END
566,2,2,0,0,0,32,117,0,END
567,2,2,0,0,0,32,117,0,END
568,2,2,0,0,0,32,117,0,END
569,2,2,0,0,0,32,117,0,END
570,2,2,0,0,0,32,117,0,END
571,2,2,0,0,0,32,117,0,END
572,2,2,0,0,0,32,117,0,END
573,2,2,0,0,0,32,117,0,END
574,2,2,0,0,0,32,117,0,END
575,2,2,0,0,0,32,117,0,END
576,2,2,0,0,0,32,117,0,END
577,2,2,0,0,0,32,117,0,END
578,2,2,0,0,0,32,117,0,END
579,2,2,0,0,0,32,117,0,END
580,2,2,0,0,0,32,117,0,END
581,2,2,0,0,0,32,117,0,END
582,2,2,0,0,0,32,117,0,END
583,2,2,0,0,0,32,117,0,END
584,2,2,0,0,0,32,117,0,END
585,2,2,0,0,0,32,117,0,END
586,2,2,0,0,0,32,117,0,END
587,2,1,0,0,0,32,117,0,END
588,1,4086,112,-50,2,32,117,0,END
589,4081,4064,148,-300,2,32,117,0,END
590,4059,4040,164,-450,2,32,117,0,END
591,4034,4014,168,-500,2,32,117,0,END
592,4008,3989,160,-500,2,32,117,0,END
593,3983,3964,160,-500,2,32,117,0,END
594,3958,3939,160,-500,2,32,117,0,END
595,3932,3913,160,-500,2,32,117,0,END
596,3908,3889,160,-450,1,32,117,0,END
597,3883,3863,168,-450,3,32,117,0,END
598,3858,3838,168,-500,2,32,117,0,END
599,3832,3813,160,-500,2,32,117,0,END
600,3807,3788,160,-500,1,32,117,0,END
601,3781,3762,160,-500,2,32,117,0,END
602,3757,3737,168,-500,2,32,117,0,END
603,3732,3713,160,-500,2,32,117,0,END
604,3706,3687,160,-450,2,32,117,0,END
605,3681,3662,160,-500,2,32,117,0,END
606,3656,3637,160,-450,2,32,117,0,END
607,3632,3612,168,-500,3,32,117,0,END
608,3606,3586,168,-550,2,32,116,0,END
609,3581,3561,168,-450,3,32,117,0,END
610,3556,3537,160,-500,2,32,117,0,END
611,3531,3511,168,-500,1,32,117,0,END
612,3505,3486,160,-550,2,32,117,0,END
613,3481,3461,172,-450,2,32,117,0,END
614,3455,3435,168,-500,2,32,117,0,END
615,3430,3410,168,-500,1,32,117,0,END
616,3404,3385,160,-500,2,32,117,0,END
617,3380,3360,168,-450,2,32,117,0,END
618,3354,3335,160,-500,1,32,117,0,END
619,3330,3310,168,-500,2,32,117,0,END
620,3304,3285,160,-500,2,32,117,0,END
621,3279,3260,160,-500,2,32,117,0,END
622,3254,3235,160,-500,2,32,117,0,END
623,3228,3209,160,-500,1,32,117,0,END
624,3203,3184,160,-500,2,32,117,0,END
625,3178,3159,160,-450,2,32,117,0,END
626,3152,3133,160,-550,1,32,117,0,END
627,3127,3108,164,-500,3,32,117,0,END
628,3102,3084,148,-500,2,32,117,0,END
629,3078,3058,168,-500,2,32,117,0,END
630,3052,3033,160,-500,2,32,117,0,END
631,3027,3008,156,-500,2,32,117,0,END
632,3001,2982,160,-500,2,32,117,0,END
633,2978,2958,168,-500,2,32,117,0,END
634,2952,2933,160,-500,2,32,117,0,END
635,2926,2907,160,-550,3,32,117,0,END
636,2900,2882,148,-500,1,32,117,0,END
637,2876,2857,156,-500,1,32,117,0,END
638,2851,2832,164,-500,2,32,117,0,END
639,2825,2807,152,-500,2,32,117,0,END
640,2801,2782,160,-500,2,32,117,0,END
641,2775,2756,160,-500,2,32,117,0,END
642,2750,2731,160,-500,1,32,117,0,END
643,2726,2707,160,-500,2,32,117,0,END
644,2700,2681,160,-500,1,32,117,0,END
645,2676,2656,168,-450,3,32,117,0,END
646,2650,2631,160,-500,2,32,117,0,END
647,2624,2606,152,-500,1,32,117,0,END
648,2600,2581,160,-450,2,32,117,0,END
649,2575,2556,160,-500,2,32,117,0,END
650,2549,2530,160,-550,3,32,117,0,END
651,2523,2504,160,-500,3,32,117,0,END
652,2499,2480,160,-500,2,32,117,0,END
653,2474,2455,160,-500,2,32,117,0,END
654,2449,2429,168,-500,2,32,117,0,END
